 "x_c",  "y_c",  "u_c",  "v_c",  "x",  "y",  "u",  "v",  "sigma",  "Xp",  "Yp"
4.50797,11.8543,0.000825878,-0.000277663,1413,527,-0.585472,7.81189,1,4.5088,11.854
4.67493,11.8543,0.000895972,-0.000341092,1420,527,-0.58247,7.8144,1,4.67583,11.854
4.8419,11.8543,0.000966065,-0.000418827,1427,527,-0.579574,7.81746,1,4.84286,11.8539
5.00886,11.8543,0.00102424,-0.000487978,1434,527,-0.577135,7.82022,1,5.00988,11.8538
5.17582,11.8543,0.00106191,-0.000518981,1441,527,-0.575536,7.8213,1,5.17688,11.8538
5.34278,11.8543,0.00107669,-0.000484181,1448,527,-0.574953,7.81965,1,5.34386,11.8538
5.50974,11.8543,0.00107049,-0.000375947,1455,527,-0.575179,7.81491,1,5.51081,11.8539
5.6767,11.8543,0.00104761,-0.000198094,1462,527,-0.576209,7.80732,1,5.67775,11.8541
5.84367,11.8543,0.00102711,2.17202e-05,1469,527,-0.577059,7.79789,1,5.84469,11.8543
6.01063,11.8543,0.00100947,0.000238673,1476,527,-0.577764,7.78866,1,6.01164,11.8545
6.17759,11.8543,0.0010009,0.000403174,1483,527,-0.578087,7.78153,1,6.17859,11.8547
6.34455,11.8543,0.00101234,0.000506639,1490,527,-0.577576,7.77705,1,6.34556,11.8548
6.51151,11.8543,0.00104763,0.000555745,1497,527,-0.576141,7.7748,1,6.51256,11.8549
6.67848,11.8543,0.00109674,0.000576239,1504,527,-0.574102,7.77374,1,6.67957,11.8549
6.84544,11.8543,0.00116398,0.000592918,1511,527,-0.571253,7.7729,1,6.8466,11.8549
7.0124,11.8543,0.00124838,0.000616273,1518,527,-0.567783,7.7717,1,7.01365,11.8549
7.17936,11.8543,0.00132992,0.000643442,1525,527,-0.564278,7.77041,1,7.18069,11.8549
7.34632,11.8543,0.0014086,0.000671566,1532,527,-0.561052,7.76902,1,7.34773,11.855
7.51329,11.8543,0.00148108,0.000693013,1539,527,-0.558037,7.76794,1,7.51477,11.855
7.68025,11.8543,0.00154545,0.000699202,1546,527,-0.555273,7.76753,1,7.68179,11.855
7.84721,11.8543,0.00160649,0.000709206,1553,527,-0.552719,7.7669,1,7.84882,11.855
8.01417,11.8543,0.00167611,0.000760218,1560,527,-0.549861,7.76461,1,8.01585,11.8551
8.18113,11.8543,0.00174573,0.000869403,1567,527,-0.546859,7.75986,1,8.18288,11.8552
8.34809,11.8543,0.00183061,0.00103676,1574,527,-0.543322,7.75261,1,8.34993,11.8553
8.51506,11.8543,0.00192407,0.00124513,1581,527,-0.539379,7.74369,1,8.51698,11.8555
8.68202,11.8543,0.00202898,0.00147066,1588,527,-0.535014,7.73409,1,8.68405,11.8558
8.84898,11.8543,0.00213962,0.00168189,1595,527,-0.530361,7.72503,1,8.85112,11.856
9.01594,11.8543,0.00225597,0.00187118,1602,527,-0.525452,7.71691,1,9.0182,11.8562
9.1829,11.8543,0.00237518,0.0020395,1609,527,-0.520544,7.70973,1,9.18528,11.8563
9.34987,11.8543,0.00247723,0.00219064,1616,527,-0.516187,7.70318,1,9.35234,11.8565
9.51683,11.8543,0.00256688,0.00233511,1623,527,-0.512494,7.69698,1,9.5194,11.8566
9.68379,11.8543,0.00263173,0.00245956,1630,527,-0.509709,7.69153,1,9.68642,11.8568
9.85075,11.8543,0.00267465,0.00255444,1637,527,-0.507891,7.68739,1,9.85343,11.8568
10.0177,11.8543,0.00270135,0.00259973,1644,527,-0.506866,7.68528,1,10.0204,11.8569
10.1847,11.8543,0.00271852,0.00261927,1651,527,-0.506047,7.6843,1,10.1874,11.8569
10.3516,11.8543,0.00274236,0.00261306,1658,527,-0.505138,7.68441,1,10.3544,11.8569
10.5186,11.8543,0.00277097,0.00259446,1665,527,-0.50389,7.68501,1,10.5214,11.8569
10.6856,11.8543,0.00281198,0.0025749,1672,527,-0.502172,7.68561,1,10.6884,11.8569
10.8525,11.8543,0.00285871,0.00256106,1679,527,-0.500221,7.68603,1,10.8554,11.8569
11.0195,11.8543,0.00291688,0.00255676,1686,527,-0.497817,7.68605,1,11.0224,11.8569
11.1864,11.8543,0.00298936,0.00254483,1693,527,-0.494726,7.68635,1,11.1894,11.8568
11.3534,11.8543,0.00309427,0.00250906,1700,527,-0.490318,7.68767,1,11.3565,11.8568
11.5204,11.8543,0,0,1707,527,0,0,-1,11.5204,11.8543
11.6873,11.8543,0,0,1714,527,0,0,-1,11.6873,11.8543
-9.85075,11.6873,0,0,811,534,0,0,-1,-9.85075,11.6873
-9.68379,11.6873,-0.00386995,0.00286408,818,534,-0.782179,7.69552,1,-9.68766,11.6902
-9.51683,11.6873,-0.00372785,0.00272913,825,534,-0.776213,7.70097,1,-9.52056,11.6901
-9.34987,11.6873,-0.0035829,0.00261706,832,534,-0.770113,7.70553,1,-9.35345,11.6899
-9.1829,11.6873,-0.00346846,0.00250785,839,534,-0.765311,7.70989,1,-9.18637,11.6898
-9.01594,11.6873,-0.00336642,0.00241581,846,534,-0.76102,7.71358,1,-9.01931,11.6897
